optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
Extra Salt,Extra Salt,,670,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_6,6,
Add Bacon,Add Bacon,,671,160,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_7,7,
Add Lettuce,Add Lettuce,,672,35,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_8,8,
Add Roma Tomato (+2 Slices),Add Roma Tomato (+2 Slices),,673,40,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_9,9,
No Mustard,No Mustard,,674,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_10,10,
No Ketchup,No Ketchup,,675,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_11,11,
No Onions,No Onions,,676,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_12,12,
No Pickles,No Pickles,,677,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_13,13,
No Cheese,No Cheese,,678,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_14,14,
No Salt,No Salt,,679,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_15,15,
No Bun,No Bun,,680,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_16,16,
Ketchup,Ketchup,,681,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_1,1,
Mustard,Mustard,,682,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,683,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,684,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,685,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,686,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,687,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,688,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_8,8,
Ranch,Ranch,,689,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_9,9,
Southwest,Southwest,,690,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,691,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,692,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,693,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_13,13,
Honey,Honey,,694,,1,Y,den_mcdonalds_c_3_item_35_mod_2,den_mcdonalds_c_3_item_35_mod_2_option_14,14,
Extra Onions,Extra Onions,,695,,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_1,1,
Extra Beef Patty,Extra Beef Patty,,696,125,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_2,2,
No Mustard,No Mustard,,697,,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_3,3,
No Ketchup,No Ketchup,,698,,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_4,4,
No Onions,No Onions,,699,,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_5,5,
No Pickles,No Pickles,,700,,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_6,6,
Add Bacon,Add Bacon,,701,160,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_7,7,
Add Lettuce,Add Lettuce,,702,35,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_8,8,
Add Roma Tomato (+2 Slices),Add Roma Tomato (+2 Slices),,703,40,1,Y,den_mcdonalds_c_3_item_36_mod_1,den_mcdonalds_c_3_item_36_mod_1_option_9,9,
Ketchup,Ketchup,,704,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_1,1,
Mustard,Mustard,,705,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,706,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,707,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,708,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,709,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,710,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,711,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_8,8,
Ranch,Ranch,,712,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_9,9,
Southwest,Southwest,,713,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,714,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,715,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,716,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_13,13,
Honey,Honey,,717,,1,Y,den_mcdonalds_c_3_item_36_mod_2,den_mcdonalds_c_3_item_36_mod_2_option_14,14,
Ketchup,Ketchup,,718,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_1,1,
Mustard,Mustard,,719,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,720,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,721,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,722,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,723,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,724,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,725,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_8,8,
Ranch,Ranch,,726,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_9,9,
Southwest,Southwest,,727,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,728,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,729,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_12,12,
Mayonnaise,Mayonnaise,,730,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_13,13,
Honey,Honey,,731,,1,Y,den_mcdonalds_c_3_item_37_mod_1,den_mcdonalds_c_3_item_37_mod_1_option_14,14,
Ketchup,Ketchup,,732,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_1,1,
Mustard,Mustard,,733,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,734,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,735,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,736,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,737,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,738,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,739,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_8,8,
Ranch,Ranch,,740,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_9,9,
Southwest,Southwest,,741,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,742,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,743,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_12,12,
Mayonnaise,Mayonnaise,,744,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_13,13,
Honey,Honey,,745,,1,Y,den_mcdonalds_c_3_item_38_mod_1,den_mcdonalds_c_3_item_38_mod_1_option_14,14,
Ketchup,Ketchup,,746,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_1,1,
Mustard,Mustard,,747,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,748,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,749,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,750,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,751,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,752,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,753,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_8,8,
Ranch,Ranch,,754,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_9,9,
Southwest,Southwest,,755,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,756,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,757,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_12,12,
Mayonnaise,Mayonnaise,,758,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_13,13,
Honey,Honey,,759,,1,Y,den_mcdonalds_c_3_item_39_mod_1,den_mcdonalds_c_3_item_39_mod_1_option_14,14,
Ketchup,Ketchup,,760,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_1,1,
Mustard,Mustard,,761,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,762,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,763,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,764,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,765,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,766,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,767,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_8,8,
Ranch,Ranch,,768,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_9,9,
Southwest,Southwest,,769,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,770,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,771,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_12,12,
Mayonnaise,Mayonnaise,,772,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_13,13,
Honey,Honey,,773,,1,Y,den_mcdonalds_c_3_item_40_mod_1,den_mcdonalds_c_3_item_40_mod_1_option_14,14,
Ketchup,Ketchup,,774,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_1,1,
Mustard,Mustard,,775,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,776,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,777,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,778,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,779,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,780,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,781,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_8,8,
Ranch,Ranch,,782,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_9,9,
Southwest,Southwest,,783,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,784,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,785,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_12,12,
Mayonnaise,Mayonnaise,,786,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_13,13,
Honey,Honey,,787,,1,N,den_mcdonalds_c_3_item_41_mod_1,den_mcdonalds_c_3_item_41_mod_1_option_14,14,
Extra Roma Tomato (+3 Slices),Extra Roma Tomato (+3 Slices),,788,76,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_1,1,
Extra Chicken Filet,Extra Chicken Filet,,789,245,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_2,2,
Extra Lettuce,Extra Lettuce,,790,35,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_3,3,
No Mayo,No Mayonnaise,,791,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_4,4,
No Artisan Roll,No Artisan Roll,,792,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_5,5,
No Chicken Fillet,No Chicken Fillet,,793,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_6,6,
No Tomato,No Tomato,,794,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_7,7,
No Lettuce,No Lettuce,,795,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_8,8,
No Mayo,No Mayo,,796,,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_9,9,
Add Bacon,Add Bacon,,797,160,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_10,10,
Add Cheese,Add Cheese,,798,50,1,Y,den_mcdonalds_c_3_item_42_mod_1,den_mcdonalds_c_3_item_42_mod_1_option_11,11,
Ketchup,Ketchup,,799,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_1,1,
Mustard,Mustard,,800,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,801,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,802,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,803,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,804,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,805,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,806,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_8,8,
Ranch,Ranch,,807,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_9,9,
Southwest,Southwest,,808,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,809,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,810,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,811,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_13,13,
Honey,Honey,,812,,1,Y,den_mcdonalds_c_3_item_42_mod_2,den_mcdonalds_c_3_item_42_mod_2_option_14,14,
No Bun,No Bun,,813,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_1,1,
No McChicken Patty,No McChicken Patty,,814,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_2,2,
No Lettuce,No Lettuce,,815,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_3,3,
No Mayo,No Mayo,,816,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_4,4,
Add Bacon,Add Bacon,,817,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_5,5,
Add Cheese,Add Cheese,,818,,1,N,den_mcdonalds_c_3_item_43_mod_1,den_mcdonalds_c_3_item_43_mod_1_option_6,6,
Ketchup,Ketchup,,819,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_1,1,
Mustard,Mustard,,820,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,821,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,822,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,823,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,824,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,825,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,826,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_8,8,
Ranch,Ranch,,827,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_9,9,
Southwest,Southwest,,828,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,829,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,830,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,831,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_13,13,
Honey,Honey,,832,,1,N,den_mcdonalds_c_3_item_43_mod_2,den_mcdonalds_c_3_item_43_mod_2_option_14,14,
Extra Cheese,Extra Cheese,,833,50,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_1,1,
No Cheese,No Cheese,,834,,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_2,2,
No Tartar Sauce,No Tartar Sauce,,835,,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_3,3,
No Bun,No Bun,,836,,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_4,4,
Add Lettuce,Add Lettuce,,837,35,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_5,5,
Add Roma Tomato (+2 Slices),Add Roma Tomato (+2 Slices),,838,40,1,Y,den_mcdonalds_c_3_item_44_mod_1,den_mcdonalds_c_3_item_44_mod_1_option_6,6,
Ketchup,Ketchup,,839,,1,Y,den_mcdonalds_c_3_item_44_mod_2,den_mcdonalds_c_3_item_44_mod_2_option_1,1,
Mustard,Mustard,,840,,1,Y,den_mcdonalds_c_3_item_44_mod_2,den_mcdonalds_c_3_item_44_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,841,,1,Y,den_mcdonalds_c_3_item_44_mod_2,den_mcdonalds_c_3_item_44_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,842,,1,Y,den_mcdonalds_c_3_item_44_mod_2,den_mcdonalds_c_3_item_44_mod_2_option_4,4,
